NUMACORDAO;ANOACORDAO;TIPOPROCESSO;ENTIDADE;ASSUNTO;SUMARIO;RELATORIO;VOTO;ACORDAO
8037;2013;TOMADA DE CONTAS ESPECIAL (TCE);NA;NA;TOMADA DE CONTAS ESPECIAL. CONVÊNIO. IMPLANTAÇÃO DE BIBLIOTECA. INSPEÇÃO. NÃO LOCALIZAÇÃO DE PARTE DOS MATERIAIS. BIBLIOTECA PREEXISTENTE. REJEIÇÃO DAS CONTAS. CITAÇÃO. REVELIA. CONTAS IRREGULARES. DÉBITO PARCIAL. MULTA.;"<p class=""tCU_-_Epígrafe"">	Trata-se de tomada de contas especial de responsabilidade de Sebastião de Deus Rodrigues Ferreira, ex-Prefeito de Timon/MA, instaurada em razão da rejeição da prestação de contas do Convênio nº 093/99-SLL (Siafi 373833), firmado com o Ministério da Cultura para a implantação de uma biblioteca, mediante a aquisição de acervo bibliográfico, equipamento e mobiliário, tendo sido repassados recursos federais no valor de R$ 40.000,00 e pactuada a contrapartida de R$ 4.444,44.</p><p class=""tCU_-_Epígrafe"">	2. Embora o responsável tenha prestado contas do convênio, com indicação de cumprimento do objeto, dois anos após o repasse o concedente enviou ao município equipe de fiscalização, que não localizou grande parte dos itens que deveriam ser adquiridos e constatou que os artigos encontrados estavam em uso numa biblioteca preexistente.</p><p class=""tCU_-_Epígrafe"">	3. Inicialmente, o Ministério da Cultura procedeu à glosa de R$ 37.270,40, equivalentes ao conjunto de materiais não localizado. Depois, reviu sua posição e, por entender que o convênio como um todo não rendeu resultado, já que se previa a instalação de uma biblioteca completa, requereu a devolução do valor total transferido.</p><p class=""tCU_-_Epígrafe"">	4. Ainda na fase interna, diversas notificações foram encaminhadas ao ex-prefeito e à prefeitura, sem haver nenhuma resposta.</p><p class=""tCU_-_Epígrafe"">	5. Neste Tribunal, o responsável foi citado para apresentar defesa ou recolher o montante devido, mas novamente ficou inerte, assumindo a condição de revel.</p><p class=""tCU_-_Epígrafe"">	6. Assim, a Secex/MA propõe que as contas do ex-prefeito sejam julgadas irregulares, com sua condenação ao pagamento do débito de R$ 40.000,00 e de multa, na forma dos arts. 12, § 3º; 16, inciso III, alíneas “b” e “d”; 19, <b>caput</b>; e 57 da Lei nº 8.443/1992.</p><p class=""tCU_-_Epígrafe"">	7. No seu parecer, o Ministério Público junto ao TCU manifestou-se de acordo com a Unidade Técnica.</p><p class=""tCU_-_Epígrafe"">	É o relatório.</p>";"<p>	Não obstante a prestação de contas do Convênio nº 093/99-SLL ter indicado o pleno cumprimento do objeto, consistente na implantação de uma biblioteca no Município de Timon/MA, a inspeção feita pelo Ministério da Cultura localizou apenas pequena parte dos itens que deveriam ser adquiridos, e ainda assim instalados em unidade que já existia previamente ao acordo.</p><p>	2. Conforme relatado, em relação ao previsto no plano de trabalho foram encontrados dois balcões de empréstimo, um microcomputador, uma impressora, uma mesa de escritório, três cadeiras, dez bibliocantos em aço e dez mesas de fórmica com quatro cadeiras cada. Ademais, confirmou-se a compra de uma máquina de escrever portátil, de modelo mais caro que o programado, bem como de quatro estantes com cinco divisões, em vez de três prateleiras. Todos os equipamentos referidos constam de notas fiscais.</p><p>	3. É fato que a implantação de uma biblioteca completa, como previa estritamente o convênio, não ocorreu. De acordo com informações colhidas, durante a vistoria, com funcionários da biblioteca em funcionamento, o acervo disponível era proveniente de doações e já existia antes do repasse dos recursos federais. O aspecto antigo do material bibliográfico foi observado pelos técnicos do ministério.</p><p>	4. Todavia, entendo que não se pode desconsiderar que equipamentos colocados em uso e no atendimento da população, na mesma finalidade de facilitar o acesso à educação e cultura, foram comprovadamente adquiridos. Não creio, portanto, que seja justo condenar o ex-prefeito pelos respectivos valores. Assim, discordo da imputação de débito pelo total repassado de R$ 40.000,00.</p><p>	5. Na sua análise inicial, o próprio Ministério da Cultura havia reduzido o débito para R$ 37.270,40, que resultava da diferença entre o montante conveniado, inclusive com o acréscimo de R$ 80,96 na contrapartida original, nos termos da prestação de contas, e o somatório dos valores dos equipamentos localizados, segundo as notas fiscais (R$ 44.525,40-R$ 7.255,00).</p><p>	6. Entretanto, verifica-se, primeiramente, que a quantia de R$ 7.255,00 não corresponde com exatidão ao conjunto adquirido, pois nela não estão computadas as estantes, que, embora ligeiramente distintas da descrição no plano de trabalho, têm aplicação similar. Com mais R$ 204,00 das estantes, a parcela comprovada sobe para R$ 7.459,00.</p><p>	7. Além disso, o débito deve ser calculado com a proporcionalização da contrapartida em relação aos recursos federais transferidos. Na forma estabelecida pelo convênio, o montante seria composto de 90% de verbas da União e 10% do município.</p><p>	8. Neste caso, o débito para com a União equivale a 90% da glosa, ou seja, 0,9*(R$ 44.444,44-R$ 7.459,00), igual a R$ 33.286,90. A diminuição do débito, comparativamente à citação, beneficia o responsável, apesar da sua revelia.</p><p>	9. Por conseguinte, as contas do ex-Prefeito Sebastião de Deus Rodrigues Ferreira devem ser julgadas irregulares, com condenação ao pagamento do débito apontado e de multa, que fixo em R$ 5.000,00, a teor dos arts. 16, inciso III, alíneas “b” e “d”; 19, <b>caput</b>; e 57 da Lei nº 8.443/1992.</p><p>	Diante do exposto, voto por que o Tribunal adote o acórdão que submeto à 1ª Câmara.</p><p class=""body_Text"">TCU, Sala das Sessões Ministro Luciano Brandão Alves de Souza, em 12 de novembro de 2013.</p><p class=""body_Text""/><p class=""body_Text""/><p class=""body_Text""/><p class=""body_Text""/><p class=""body_Text"">JOSÉ MÚCIO MONTEIRO </p><p class=""body_Text"">Relator</p>";"<acordao_decisao_tcu colegiado=""Primeira Câmara"" numero=""8037"" ano=""2013"" >ACÓRDÃO Nº 8037/2013 – TCU – 1ª Câmara</acordao_decisao_tcu></p><p class=""tCU_-_Epígrafe"">1. Processo nº TC-<processo_tcu numero=""3229420107"" >032.294/2010-7</processo_tcu></p><p>2. Grupo II, Classe de Assunto II - Tomada de Contas Especial</p><p class=""body_Text_2"">3. Responsável: Sebastião de Deus Rodrigues Ferreira (ex-prefeito, CPF XXX.546.553-XX)</p><p class=""body_Text_2"">4. Unidade: Prefeitura Municipal de Timon/MA</p><p>5. Relator: Ministro José Múcio Monteiro</p><p>6. Representante do Ministério Público: Procurador Sergio Ricardo Costa Caribé</p><p>7. Unidade Técnica: Secex/MA</p><p>8. Advogado constituído nos autos: não há</p><p class=""body_Text_2""/><p class=""body_Text_2"">9. ACÓRDÃO:</p><p class=""body_Text_2"">	VISTOS, relatados e discutidos estes autos de tomada de contas especial, instaurada em razão da rejeição da prestação de contas do Convênio nº 093/99-SLL (Siafi 373833), firmado entre o Ministério da Cultura e a Prefeitura Municipal de Timon/MA para a implantação de uma biblioteca, mediante a aquisição de acervo bibliográfico, equipamento e mobiliário.</p><p class=""body_Text_2"">	ACORDAM os Ministros do Tribunal de Contas da União, reunidos em Sessão da 1ª Câmara, diante das razões expostas pelo Relator, e com fundamento nos arts. 1º, inciso I; 12, § 3º; 16, inciso III, alíneas “b” e “d”; 19, <b>caput</b>; 23, inciso III, alíneas “a” e “b”; 28, inciso II; e 57 da Lei nº 8.443/1992 c/c os arts. 209, § 7º, e 214, inciso III, alíneas “a” e “b”, do Regimento Interno/TCU, em:</p><p>9.1. julgar irregulares as contas do responsável Sebastião de Deus Rodrigues Ferreira, condenando-o a pagar o valor de R$ 33.286,90 (trinta e três mil, duzentos e oitenta e seis reais e noventa centavos), atualizado monetariamente e acrescido dos juros de mora, calculados a partir de 16/09/1999 até o dia do efetivo pagamento, e fixando-lhe o prazo de 15 (quinze) dias, contados da ciência, para que comprove perante o TCU o recolhimento do montante aos cofres do Tesouro Nacional;</p><p>9.2. aplicar a Sebastião de Deus Rodrigues Ferreira multa de R$ 5.000,00 (cinco mil reais), fixando-lhe o prazo de 15 (quinze) dias da notificação para que comprove perante o TCU o recolhimento do valor aos cofres do Tesouro Nacional, o qual deverá ser atualizado monetariamente, se pago após o vencimento;</p><p class=""body_Text_Indent"">9.3. autorizar, desde logo, a cobrança judicial das dívidas, caso não atendida a notificação; e</p><p class=""body_Text_Indent"">9.4. remeter cópia deste acórdão, acompanhado do relatório e voto, à Procuradoria da República no Estado do Maranhão, para as medidas que entender cabíveis.</p>"
7475;2013;TOMADA DE CONTAS ESPECIAL (TCE);Prefeitura Municipal de Esplanada - BA;NA;NA;NA;NA;"<acordao_decisao_tcu colegiado=""Primeira Câmara"" numero=""7475"" ano=""2013"" >ACÓRDÃO Nº 7475/2013 - TCU - 1ª Câmara</acordao_decisao_tcu></b></p><p class=""tCU_-__Ac_-_item_9_-_1ª_Linha""/><p class=""recuo_0020de_0020corpo_0020de_0020texto"">VISTOS, relatados e discutidos estes autos em fase de recurso de reconsideração interposto por José Aldemir da Cruz, ex-prefeito de Esplanada/BA, em face do <acordao_decisao_tcu colegiado=""Primeira Câmara"" numero=""1631"" ano=""2005"" >Acórdão 1.631/2005-2-1ª Câmara</acordao_decisao_tcu>, proferido nesta tomada de contas especial concernente às quantias repassadas àquela municipalidade no âmbito do Programa de Apoio a Estados e Municípios para Educação Fundamental de Jovens e Adultos – EJA/Recomeço/2001, no valor total de R$ 203.320,00. </p><p class=""recuo_0020de_0020corpo_0020de_0020texto"">Considerando que, por meio do <acordao_decisao_tcu colegiado=""Primeira Câmara"" numero=""1631"" ano=""2013"" >Acórdão 1631/2013-1ª Câmara</acordao_decisao_tcu>, este Tribunal julgou irregulares as contas do ora recorrente, condenando-o ao ressarcimento das importâncias de R$ 13.509,28, R$ 16.943,33 e R$ 4.530,14, em valores de 5/12/2001, 4/1/2002 e 28/2/2002, respectivamente, e aplicou-lhe multa de R$ 5.000,00, fundamentada no art. 57 da Lei 8.443/1992; </p><p class=""recuo_0020de_0020corpo_0020de_0020texto"">Considerando que, irresignado, o ex-prefeito José Aldemir da Cruz interpôs o presente recurso ,alegando, em essência, que:</p><p class=""recuo_0020de_0020corpo_0020de_0020texto"">- a notificação da decisão foi recebida em 19/7/2013 (sexta-feira), “<i>logo o prazo inicia-se dia 22/07 (segunda-feira)</i>”, apresentando-se tempestivo o recurso, “<i>desde que protocolado até o dia 05/08</i>”; </p><p class=""recuo_0020de_0020corpo_0020de_0020texto"">- os valores repassados foram utilizados em prol da municipalidade e “<i>em finalidade muito semelhante</i>” à originalmente prevista, qual seja, auxiliar na instrução e desenvolvimento dos alunos que cursavam o supletivo, mediante, entre outras aplicações possíveis, a aquisição de material didático e pedagógico e de alimentos;</p><p class=""recuo_0020de_0020corpo_0020de_0020texto"">Considerando que, ao analisar o recurso, a Serur, nos termos do parecer à peça 33, manifestou-se pelo seu não conhecimento, por restar intempestivo e não apresentar fatos novos, consoante o art. 32, parágrafo único e inciso I, da Lei 8.443/1992 c/c o art. 285, <b>caput</b> e § 2º, do RI/TCU; </p><p class=""recuo_0020de_0020corpo_0020de_0020texto"">Considerando que, realmente, a peça recursal, protocolizada em 5/8/2013, resta intempestiva, porquanto, conforme AR à peça 27, a notificação da decisão contestada foi recebida pelo representante legal do ex-prefeito em 18/7/2013, e não na data mencionada (19/7/2013), de sorte que o início do prazo para a interposição do recurso foi o dia 19/7/2013, encerrando-se em 2/8/2013; </p><p class=""recuo_0020de_0020corpo_0020de_0020texto"">Considerando que o ora recorrente faz alegações bastantes apenas para provocar a pura e simples rediscussão da deliberação do TCU, sem apontar, todavia, no seu recurso, fato novo que possa justificar a superação da sua intempestividade; </p><p class=""recuo_0020de_0020corpo_0020de_0020texto"">Considerando que os argumentos do ora recorrente tentam convencer esta Corte de que os valores impugnados de sua responsabilidade foram utilizados em benefício da municipalidade, em fins correlatos à atividade educacional, ainda que não diretamente vinculado ao Programa EJA/Recomeço/2001, sendo possível, portanto, segundo o ex-prefeito, a aplicação extensiva do entendimento contido no <acordao_decisao_tcu colegiado=""Primeira Câmara"" numero=""1071"" ano=""2001"" >Acórdão 1.071/20012-1ª Câmara</acordao_decisao_tcu>, no qual se excluiu o débito inicialmente atribuído ao Município de Esplanada/BA ao se concluir que as despesas correspondentes foram empregadas na área de educação do ente municipal; </p><p class=""recuo_0020de_0020corpo_0020de_0020texto"">Considerando que, no caso da dívida do município que veio a ser descaracterizada no <acordao_decisao_tcu colegiado=""Primeira Câmara"" numero=""1071"" ano=""2001"" >Acórdão 1.071/20012-1ª Câmara</acordao_decisao_tcu>, houve a devida comprovação da aplicação dos respectivos valores; </p><p class=""recuo_0020de_0020corpo_0020de_0020texto"">Considerando que, no entanto, o débito imputado ao ora recorrente no <acordao_decisao_tcu colegiado=""Primeira Câmara"" numero=""1631"" ano=""2013"" >Acórdão 1631/2013-1ª Câmara</acordao_decisao_tcu> decorreu de ausência de documentação comprobatória das despesas, bem como da não devolução de saldo dos recursos, e que o ex-prefeito não colaciona ao seu expediente recursal quaisquer documentos visando comprovar a realização das despesas inquinadas, não sendo possível, portanto, verificar a finalidade em que foram utilizados os recursos;</p><p class=""recuo_0020de_0020corpo_0020de_0020texto"">Considerando que, desse modo, não há como cogitar a aplicação extensiva do entendimento contido no <acordao_decisao_tcu colegiado=""Primeira Câmara"" numero=""1071"" ano=""2001"" >Acórdão 1.071/20012-1ª Câmara</acordao_decisao_tcu>, que levou à desconstituição do débito inicialmente imposto ao Município de Esplanada/BA; </p><p class=""recuo_0020de_0020corpo_0020de_0020texto"">Considerando que o MP/TCU, mediante o parecer à peça 36, aquiesceu ao encaminhamento da unidade técnica pelo não conhecimento do presente recurso de reconsideração.</p><p class=""normal"">ACORDAM os Ministros do Tribunal de Contas da União, reunidos em Sessão da Primeiro Câmara, ante as razões expostas pelo Relator, com fundamento no art. 32, parágrafo único e inciso I, da Lei 8.443/92 c/c o artigo 285, <b>caput</b> e § 2º, do RI/TCU e no art. 143, inciso IV, alínea b, do mencionado regimento, em não conhecer do recurso de reconsideração, em face da sua intempestividade e por não apresentar fatos novos, dando-se ciência desta deliberação às partes e aos órgãos e entidades interessados.</p><p class=""tCU_-__Ac_-_item_9_-_1ª_Linha""/><p class=""tCU_-__Ac_-_item_9_-_1ª_Linha""><b>1. Processo TC-<processo_tcu numero=""976620052"" >009.766/2005-2</processo_tcu> (Recurso de Reconsideração em</b> <b>Tomada de Contas Especial)</b></p><p class=""tCU_-__Ac_-_item_9_-_1ª_Linha"">	1.1. Recorrente: José Aldemir da Cruz (XXX.005.505-XX)</p><p class=""tCU_-__Ac_-_item_9_-_1ª_Linha"">	1.2. Unidade: Prefeitura Municipal de Esplanada - BA</p><p class=""tCU_-__Ac_-_item_9_-_1ª_Linha"">	1.3. Relator: Ministro José Múcio Monteiro</p><p class=""tCU_-__Ac_-_item_9_-_1ª_Linha"">	1.4. Representante do Ministério Público: Subprocurador-Geral Lucas Rocha Furtado</p><p class=""tCU_-__Ac_-_item_9_-_1ª_Linha"">	1.5. Relator da deliberação recorrida: Ministro Substituto Augusto Sherman Cavalcanti</p><p class=""tCU_-__Ac_-_item_9_-_1ª_Linha"">	1.6. Unidades Técnicas: Secretaria de Recursos (SERUR); Secretaria de Controle Externo - BA (SECEX-BA).</p><p>1.7. Advogado constituído nos autos: Anderson Batista (OAB/BA 19.353)</p><p class=""tCU_-__Ac_-_item_9_-_1ª_Linha"">	1.8. Determinações/Recomendações/Orientações: não há.</p>"
